ID condition type order block sound_dist concept_dist answer RT score problem gender age
A2G7N0X0PNX0EE sound preTask 1 1 NA NA 1 2139 0.75 No F 30-39
A2G7N0X0PNX0EE concept preTask 0 1 NA NA 0 2265 0.75 No F 30-39
A2G7N0X0PNX0EE concept preTask 0 1 NA NA 0 2394 0.75 No F 30-39
A2G7N0X0PNX0EE concept preTask 1 1 NA NA 1 2587 0.75 No F 30-39
A2G7N0X0PNX0EE concept preTask 1 1 NA NA 1 2187 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 1 3 4 1 2663 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 1 2 3 1 2442 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 1 1 2 1 3258 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 1 4 1 0 3596 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 1 4 4 1 2331 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 1 2 1 0 3467 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 1 2 2 1 3355 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 1 3 3 1 2122 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 1 4 3 1 1979 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 1 1 4 1 2091 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 1 4 2 1 2077 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 1 3 1 1 2059 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 1 3 2 1 1915 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 1 1 3 1 1867 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 1 2 4 1 1754 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 1 1 1 1 4043 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 2 1 3 1 2239 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 2 1 1 1 5979 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 2 1 2 1 4267 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 2 3 4 1 2058 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 2 4 4 1 2026 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 2 3 1 0 2587 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 2 2 3 1 2057 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 2 3 3 1 2107 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 2 2 2 0 6203 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 2 4 1 1 2330 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 2 3 2 0 3002 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 2 2 1 1 5068 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 2 4 2 1 3739 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 2 1 4 1 2091 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 2 2 4 1 1899 0.75 No F 30-39
A2G7N0X0PNX0EE joint Task 0 2 4 3 1 1931 0.75 No F 30-39
A2G7N0X0PNX0EE sound Task 2 1 2 0 0 3865 0.75 No F 30-39
A2G7N0X0PNX0EE sound Task 1 1 1 0 0 4251 0.75 No F 30-39
A2G7N0X0PNX0EE sound Task 4 1 4 0 1 2203 0.75 No F 30-39
A2G7N0X0PNX0EE sound Task 3 1 3 0 1 2027 0.75 No F 30-39
A2G7N0X0PNX0EE sound Task 3 2 3 0 0 2427 0.75 No F 30-39
A2G7N0X0PNX0EE sound Task 4 2 4 0 1 2107 0.75 No F 30-39
A2G7N0X0PNX0EE sound Task 2 2 2 0 0 4651 0.75 No F 30-39
A2G7N0X0PNX0EE sound Task 1 2 1 0 0 2393 0.75 No F 30-39
A2G7N0X0PNX0EE concept Task 4 1 0 4 1 2087 0.75 No F 30-39
A2G7N0X0PNX0EE concept Task 1 1 0 1 1 3195 0.75 No F 30-39
A2G7N0X0PNX0EE concept Task 2 1 0 2 1 2827 0.75 No F 30-39
A2G7N0X0PNX0EE concept Task 3 1 0 3 1 2315 0.75 No F 30-39
A2G7N0X0PNX0EE concept Task 4 2 0 4 1 2331 0.75 No F 30-39
A2G7N0X0PNX0EE concept Task 3 2 0 3 1 2459 0.75 No F 30-39
A2G7N0X0PNX0EE concept Task 1 2 0 1 0 3707 0.75 No F 30-39
A2G7N0X0PNX0EE concept Task 2 2 0 2 1 3756 0.75 No F 30-39
AY5OS6NZWVX22 joint preTask 0 1 NA NA 0 1469 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint preTask 1 1 NA NA 1 4864 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint preTask 0 1 NA NA 0 3361 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint preTask 1 1 NA NA 1 2021 0.6875 Yes M 30-39
AY5OS6NZWVX22 sound preTask 1 1 NA NA 1 2054 0.6875 Yes M 30-39
AY5OS6NZWVX22 sound preTask 0 1 NA NA 0 1873 0.6875 Yes M 30-39
AY5OS6NZWVX22 sound preTask 0 1 NA NA 0 1930 0.6875 Yes M 30-39
AY5OS6NZWVX22 sound preTask 1 1 NA NA 1 1950 0.6875 Yes M 30-39
AY5OS6NZWVX22 concept preTask 1 1 NA NA 1 3569 0.6875 Yes M 30-39
AY5OS6NZWVX22 concept preTask 0 1 NA NA 0 2156 0.6875 Yes M 30-39
AY5OS6NZWVX22 concept preTask 1 1 NA NA 0 2549 0.6875 Yes M 30-39
AY5OS6NZWVX22 concept preTask 0 1 NA NA 0 2148 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 1 3 3 0 2826 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 1 4 3 0 5699 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 1 4 4 0 3815 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 1 2 4 0 1267 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 1 1 1 0 2220 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 1 2 1 0 2299 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 1 3 4 1 2427 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 1 2 2 1 2235 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 1 1 2 0 2297 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 1 2 3 1 2089 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 1 3 2 1 1944 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 1 3 1 0 2745 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 1 4 1 0 5080 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 1 4 2 0 3446 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 1 1 3 0 2268 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 1 1 4 1 2405 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 2 3 4 1 1882 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 2 3 3 1 1926 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 2 1 2 0 2086 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 2 1 4 0 2227 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 2 2 4 1 2769 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 2 4 1 0 2220 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 2 2 3 1 2592 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 2 1 1 0 2169 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 2 3 1 1 2147 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 2 4 3 0 2198 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 2 2 1 1 2520 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 2 3 2 0 2172 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 2 4 4 0 1947 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 2 2 2 1 2109 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 2 4 2 0 2077 0.6875 Yes M 30-39
AY5OS6NZWVX22 joint Task 0 2 1 3 0 2581 0.6875 Yes M 30-39
AY5OS6NZWVX22 concept Task 2 1 0 2 1 2475 0.6875 Yes M 30-39
AY5OS6NZWVX22 concept Task 1 1 0 1 0 2262 0.6875 Yes M 30-39
AY5OS6NZWVX22 concept Task 4 1 0 4 1 1899 0.6875 Yes M 30-39
AY5OS6NZWVX22 concept Task 3 1 0 3 1 1914 0.6875 Yes M 30-39
AY5OS6NZWVX22 concept Task 4 2 0 4 1 1925 0.6875 Yes M 30-39
AY5OS6NZWVX22 concept Task 3 2 0 3 1 1857 0.6875 Yes M 30-39
AY5OS6NZWVX22 concept Task 2 2 0 2 0 2710 0.6875 Yes M 30-39
AY5OS6NZWVX22 concept Task 1 2 0 1 0 2041 0.6875 Yes M 30-39
AY5OS6NZWVX22 sound Task 3 1 3 0 1 1946 0.6875 Yes M 30-39
AY5OS6NZWVX22 sound Task 1 1 1 0 0 1883 0.6875 Yes M 30-39
AY5OS6NZWVX22 sound Task 2 1 2 0 0 2557 0.6875 Yes M 30-39
AY5OS6NZWVX22 sound Task 4 1 4 0 0 2555 0.6875 Yes M 30-39
AY5OS6NZWVX22 sound Task 2 2 2 0 0 2215 0.6875 Yes M 30-39
AY5OS6NZWVX22 sound Task 1 2 1 0 0 2038 0.6875 Yes M 30-39
AY5OS6NZWVX22 sound Task 3 2 3 0 1 1965 0.6875 Yes M 30-39
AY5OS6NZWVX22 sound Task 4 2 4 0 1 3375 0.6875 Yes M 30-39
AVI7K876BV3QL joint preTask 0 1 NA NA 0 3462 0.75 No M 50-59
AVI7K876BV3QL joint preTask 0 1 NA NA 0 2449 0.75 No M 50-59
AVI7K876BV3QL joint preTask 1 1 NA NA 1 2032 0.75 No M 50-59
AVI7K876BV3QL joint preTask 1 1 NA NA 1 2347 0.75 No M 50-59
AVI7K876BV3QL sound preTask 0 1 NA NA 0 2469 0.75 No M 50-59
AVI7K876BV3QL sound preTask 1 1 NA NA 1 2609 0.75 No M 50-59
AVI7K876BV3QL sound preTask 1 1 NA NA 1 3002 0.75 No M 50-59
AVI7K876BV3QL sound preTask 0 1 NA NA 0 2169 0.75 No M 50-59
AVI7K876BV3QL concept preTask 0 1 NA NA 0 3087 0.75 No M 50-59
AVI7K876BV3QL concept preTask 1 1 NA NA 1 2458 0.75 No M 50-59
AVI7K876BV3QL concept preTask 0 1 NA NA 0 1962 0.75 No M 50-59
AVI7K876BV3QL concept preTask 1 1 NA NA 1 2188 0.75 No M 50-59
AVI7K876BV3QL sound Task 1 1 1 0 0 2322 0.75 No M 50-59
AVI7K876BV3QL sound Task 2 1 2 0 1 2297 0.75 No M 50-59
AVI7K876BV3QL sound Task 4 1 4 0 1 2304 0.75 No M 50-59
AVI7K876BV3QL sound Task 3 1 3 0 1 2674 0.75 No M 50-59
AVI7K876BV3QL sound Task 2 2 2 0 0 2318 0.75 No M 50-59
AVI7K876BV3QL sound Task 1 2 1 0 0 2313 0.75 No M 50-59
AVI7K876BV3QL sound Task 3 2 3 0 1 2161 0.75 No M 50-59
AVI7K876BV3QL sound Task 4 2 4 0 1 2146 0.75 No M 50-59
AVI7K876BV3QL concept Task 2 1 0 2 1 2723 0.75 No M 50-59
AVI7K876BV3QL concept Task 1 1 0 1 0 2355 0.75 No M 50-59
AVI7K876BV3QL concept Task 3 1 0 3 1 2269 0.75 No M 50-59
AVI7K876BV3QL concept Task 4 1 0 4 1 2305 0.75 No M 50-59
AVI7K876BV3QL concept Task 1 2 0 1 0 2425 0.75 No M 50-59
AVI7K876BV3QL concept Task 3 2 0 3 1 2265 0.75 No M 50-59
AVI7K876BV3QL concept Task 4 2 0 4 1 1978 0.75 No M 50-59
AVI7K876BV3QL concept Task 2 2 0 2 1 2593 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 1 2 3 1 2253 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 1 1 3 1 2280 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 1 4 4 1 1954 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 1 2 4 1 2090 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 1 1 4 1 2026 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 1 3 3 1 1929 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 1 4 1 0 1950 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 1 4 3 1 2087 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 1 2 2 1 2205 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 1 3 4 1 2042 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 1 2 1 0 2242 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 1 1 1 0 2162 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 1 1 2 0 2241 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 1 3 2 1 2322 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 1 3 1 0 2195 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 1 4 2 1 2090 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 2 3 3 1 2094 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 2 1 1 0 2290 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 2 1 3 1 2082 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 2 2 1 0 2226 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 2 2 4 1 1856 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 2 4 3 1 1777 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 2 4 2 1 1906 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 2 1 2 0 2312 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 2 1 4 1 1715 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 2 2 2 1 1880 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 2 3 4 1 1792 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 2 4 1 0 1731 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 2 2 3 1 1879 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 2 3 2 1 2075 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 2 4 4 1 1952 0.75 No M 50-59
AVI7K876BV3QL joint Task 0 2 3 1 0 2090 0.75 No M 50-59
A1GRPIBHW72HDU joint preTask 1 1 NA NA 1 5402 0.625 No F 20-29
A1GRPIBHW72HDU joint preTask 1 1 NA NA 0 3723 0.625 No F 20-29
A1GRPIBHW72HDU joint preTask 0 1 NA NA 0 3595 0.625 No F 20-29
A1GRPIBHW72HDU joint preTask 0 1 NA NA 1 4110 0.625 No F 20-29
A1GRPIBHW72HDU sound preTask 0 1 NA NA 0 3979 0.625 No F 20-29
A1GRPIBHW72HDU sound preTask 1 1 NA NA 1 3783 0.625 No F 20-29
A1GRPIBHW72HDU sound preTask 0 1 NA NA 0 3612 0.625 No F 20-29
A1GRPIBHW72HDU sound preTask 1 1 NA NA 1 3210 0.625 No F 20-29
A1GRPIBHW72HDU concept preTask 0 1 NA NA 0 3864 0.625 No F 20-29
A1GRPIBHW72HDU concept preTask 1 1 NA NA 1 3933 0.625 No F 20-29
A1GRPIBHW72HDU concept preTask 1 1 NA NA 1 3140 0.625 No F 20-29
A1GRPIBHW72HDU concept preTask 0 1 NA NA 0 3627 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 1 4 4 1 3700 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 1 1 1 0 3524 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 1 3 3 0 4264 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 1 4 3 0 3163 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 1 2 3 1 3025 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 1 2 4 1 4468 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 1 1 4 0 4081 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 1 2 1 0 3792 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 1 2 2 1 3068 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 1 4 2 1 4197 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 1 3 2 0 3482 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 1 3 1 0 3287 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 1 1 2 0 4311 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 1 1 3 1 3376 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 1 3 4 1 3137 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 1 4 1 1 3446 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 2 4 4 1 3578 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 2 2 4 0 4939 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 2 3 2 1 3263 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 2 1 4 1 3818 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 2 1 2 0 3127 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 2 3 4 1 4381 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 2 2 2 1 3290 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 2 3 1 0 3062 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 2 1 3 0 3403 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 2 4 2 0 5148 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 2 4 1 0 3235 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 2 4 3 0 4647 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 2 2 1 1 3106 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 2 2 3 0 3045 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 2 3 3 0 3338 0.625 No F 20-29
A1GRPIBHW72HDU joint Task 0 2 1 1 0 3726 0.625 No F 20-29
A1GRPIBHW72HDU concept Task 3 1 0 3 1 3174 0.625 No F 20-29
A1GRPIBHW72HDU concept Task 4 1 0 4 1 3718 0.625 No F 20-29
A1GRPIBHW72HDU concept Task 1 1 0 1 0 3185 0.625 No F 20-29
A1GRPIBHW72HDU concept Task 2 1 0 2 1 4607 0.625 No F 20-29
A1GRPIBHW72HDU concept Task 2 2 0 2 0 2907 0.625 No F 20-29
A1GRPIBHW72HDU concept Task 1 2 0 1 0 2672 0.625 No F 20-29
A1GRPIBHW72HDU concept Task 3 2 0 3 0 3132 0.625 No F 20-29
A1GRPIBHW72HDU concept Task 4 2 0 4 1 2761 0.625 No F 20-29
A1GRPIBHW72HDU sound Task 4 1 4 0 0 3102 0.625 No F 20-29
A1GRPIBHW72HDU sound Task 2 1 2 0 1 3038 0.625 No F 20-29
A1GRPIBHW72HDU sound Task 3 1 3 0 0 3272 0.625 No F 20-29
A1GRPIBHW72HDU sound Task 1 1 1 0 0 2913 0.625 No F 20-29
A1GRPIBHW72HDU sound Task 2 2 2 0 1 3179 0.625 No F 20-29
A1GRPIBHW72HDU sound Task 4 2 4 0 1 2899 0.625 No F 20-29
A1GRPIBHW72HDU sound Task 1 2 1 0 0 3262 0.625 No F 20-29
A1GRPIBHW72HDU sound Task 3 2 3 0 1 3864 0.625 No F 20-29
A1M1F4BFYRK6JP joint preTask 1 1 NA NA 1 4525 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint preTask 0 1 NA NA 0 2751 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint preTask 1 1 NA NA 1 2819 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint preTask 0 1 NA NA 0 2553 0.75 Yes F 30-39
A1M1F4BFYRK6JP sound preTask 0 1 NA NA 0 2708 0.75 Yes F 30-39
A1M1F4BFYRK6JP sound preTask 0 1 NA NA 0 2370 0.75 Yes F 30-39
A1M1F4BFYRK6JP sound preTask 1 1 NA NA 1 2138 0.75 Yes F 30-39
A1M1F4BFYRK6JP sound preTask 1 1 NA NA 1 2131 0.75 Yes F 30-39
A1M1F4BFYRK6JP concept preTask 0 1 NA NA 0 3056 0.75 Yes F 30-39
A1M1F4BFYRK6JP concept preTask 1 1 NA NA 1 2594 0.75 Yes F 30-39
A1M1F4BFYRK6JP concept preTask 0 1 NA NA 0 2442 0.75 Yes F 30-39
A1M1F4BFYRK6JP concept preTask 1 1 NA NA 1 2306 0.75 Yes F 30-39
A1M1F4BFYRK6JP sound Task 4 1 4 0 1 7155 0.75 Yes F 30-39
A1M1F4BFYRK6JP sound Task 3 1 3 0 1 4476 0.75 Yes F 30-39
A1M1F4BFYRK6JP sound Task 1 1 1 0 0 2824 0.75 Yes F 30-39
A1M1F4BFYRK6JP sound Task 2 1 2 0 1 2579 0.75 Yes F 30-39
A1M1F4BFYRK6JP sound Task 4 2 4 0 1 4420 0.75 Yes F 30-39
A1M1F4BFYRK6JP sound Task 2 2 2 0 1 2980 0.75 Yes F 30-39
A1M1F4BFYRK6JP sound Task 3 2 3 0 1 1761 0.75 Yes F 30-39
A1M1F4BFYRK6JP sound Task 1 2 1 0 0 2978 0.75 Yes F 30-39
A1M1F4BFYRK6JP concept Task 3 1 0 3 1 2788 0.75 Yes F 30-39
A1M1F4BFYRK6JP concept Task 2 1 0 2 1 3914 0.75 Yes F 30-39
A1M1F4BFYRK6JP concept Task 4 1 0 4 1 2737 0.75 Yes F 30-39
A1M1F4BFYRK6JP concept Task 1 1 0 1 0 2995 0.75 Yes F 30-39
A1M1F4BFYRK6JP concept Task 3 2 0 3 1 3443 0.75 Yes F 30-39
A1M1F4BFYRK6JP concept Task 2 2 0 2 0 3699 0.75 Yes F 30-39
A1M1F4BFYRK6JP concept Task 4 2 0 4 1 2705 0.75 Yes F 30-39
A1M1F4BFYRK6JP concept Task 1 2 0 1 0 2969 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 1 4 1 1 6767 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 1 3 1 1 1716 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 1 2 1 1 3683 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 1 2 3 1 2616 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 1 1 3 0 5323 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 1 4 4 0 1748 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 1 2 4 1 2505 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 1 2 2 1 3178 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 1 4 2 1 1731 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 1 1 1 0 4084 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 1 1 2 1 7370 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 1 3 4 1 961 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 1 1 4 1 2403 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 1 3 2 1 383 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 1 3 3 1 1235 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 1 4 3 1 1339 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 2 3 2 1 4112 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 2 3 3 1 1889 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 2 1 3 1 3491 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 2 2 1 0 3331 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 2 2 3 1 3770 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 2 3 1 1 1589 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 2 4 3 1 1530 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 2 2 2 0 3419 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 2 1 4 1 3522 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 2 2 4 1 2505 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 2 1 1 0 2411 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 2 4 1 0 1187 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 2 4 2 0 1122 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 2 1 2 0 2857 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 2 3 4 0 867 0.75 Yes F 30-39
A1M1F4BFYRK6JP joint Task 0 2 4 4 0 1267 0.75 Yes F 30-39
A11O504U2EJUGU joint preTask 0 1 NA NA 0 8938 0.6875 No F 40-49
A11O504U2EJUGU joint preTask 1 1 NA NA 1 8174 0.6875 No F 40-49
A11O504U2EJUGU joint preTask 0 1 NA NA 1 12017 0.6875 No F 40-49
A11O504U2EJUGU joint preTask 1 1 NA NA 1 2392 0.6875 No F 40-49
A11O504U2EJUGU sound preTask 0 1 NA NA 0 2791 0.6875 No F 40-49
A11O504U2EJUGU sound preTask 1 1 NA NA 1 2583 0.6875 No F 40-49
A11O504U2EJUGU sound preTask 1 1 NA NA 1 2576 0.6875 No F 40-49
A11O504U2EJUGU sound preTask 0 1 NA NA 0 2326 0.6875 No F 40-49
A11O504U2EJUGU concept preTask 0 1 NA NA 0 3923 0.6875 No F 40-49
A11O504U2EJUGU concept preTask 1 1 NA NA 1 4470 0.6875 No F 40-49
A11O504U2EJUGU concept preTask 1 1 NA NA 1 2819 0.6875 No F 40-49
A11O504U2EJUGU concept preTask 0 1 NA NA 0 2514 0.6875 No F 40-49
A11O504U2EJUGU joint Task 0 1 1 2 0 10322 0.6875 No F 40-49
A11O504U2EJUGU joint Task 0 1 2 3 1 2750 0.6875 No F 40-49
A11O504U2EJUGU joint Task 0 1 4 4 1 2454 0.6875 No F 40-49
A11O504U2EJUGU joint Task 0 1 2 1 0 2112 0.6875 No F 40-49
A11O504U2EJUGU joint Task 0 1 1 1 0 2276 0.6875 No F 40-49
A11O504U2EJUGU joint Task 0 1 3 4 1 2189 0.6875 No F 40-49
A11O504U2EJUGU joint Task 0 1 1 3 1 2262 0.6875 No F 40-49
A11O504U2EJUGU joint Task 0 1 2 2 1 2262 0.6875 No F 40-49
A11O504U2EJUGU joint Task 0 1 1 4 1 2232 0.6875 No F 40-49
A11O504U2EJUGU joint Task 0 1 2 4 1 2153 0.6875 No F 40-49
A11O504U2EJUGU joint Task 0 1 3 1 1 2235 0.6875 No F 40-49
A11O504U2EJUGU joint Task 0 1 3 2 1 2255 0.6875 No F 40-49
A11O504U2EJUGU joint Task 0 1 4 1 1 2828 0.6875 No F 40-49
A11O504U2EJUGU joint Task 0 1 4 3 1 2101 0.6875 No F 40-49
A11O504U2EJUGU joint Task 0 1 3 3 1 2163 0.6875 No F 40-49
A11O504U2EJUGU joint Task 0 1 4 2 1 2063 0.6875 No F 40-49
A11O504U2EJUGU joint Task 0 2 2 1 1 2388 0.6875 No F 40-49
A11O504U2EJUGU joint Task 0 2 2 3 1 2242 0.6875 No F 40-49
